
* * * * * * * *
chekc if chang delay api_vender/boshidiandong_delay
博世电动工具京东自营旗舰店
# 活动时间：2021.03.16 09:05:00 - 2021.04.14 23:59:59

每日签到：2京豆
连续签到10天：8京豆
连续签到20天：66京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

明天签到 TCL.XESS个护京东自营旗舰店, 不会获取奖品, 保持文件名 vender/shop_1617365165_24_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1617365183_25_delay
优赛电脑专营店
# 活动时间：2021.03.23 19:23:00 - 2021.04.22 18:23:59

连续签到10天：50京豆 50京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#王 1309893722-164885: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/72a46fe606d44f05b63c514c6f726da4/prize/: 10
明天签到 优赛电脑专营店, 不会获取奖品, 保持文件名 vender/shop_1617365183_25_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1617365202_26_delay
CeraVe适乐肤京东自营旗舰店
# 活动时间：2021.03.28 15:59:00 - 2021.04.12 15:55:59

连续签到1天：2京豆 2京豆
连续签到2天：2京豆 2京豆
连续签到3天：2京豆 2京豆
连续签到4天：2京豆 2京豆
连续签到5天：2京豆 2京豆
连续签到6天：2京豆 2京豆
连续签到7天：5京豆 5京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#王 1309893722-164885: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/7ea9dc85ccd94de5920f65ef68311651/prize/: 1 2 3 4 5 6 7

vender/shop_1617365202_26_delay  
发现明天是 [赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204] 签到 [CeraVe适乐肤京东自营旗舰店] 的第 2 天，将要获取到奖品[ 2京豆 2京豆]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [CeraVe适乐肤京东自营旗舰店] 的第 1 天，将要获取到奖品[ 2京豆 2京豆]

[RUN] 明天立即执行. vender/shop_1617365202_26_delay --> vender/shop_1617365202_26
renamed 'vender/shop_1617365202_26_delay' -> 'vender/shop_1617365202_26'
[SHELL]|移动 jd_OeTNobRVGiNZ|vender/shop_1617365202_26


* * * * * * * *
chekc if chang delay vender/shop_1617365222_27_delay
博世（BOSCH）蓄电池京东自营旗舰店
# 活动时间：2021.04.01 11:00:00 - 2021.04.30 23:59:59

连续签到3天：2京豆 2京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [2京豆]
连续签到 1 天
签到总天数 1

#王 1309893722-164885: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [2京豆]
连续签到 1 天
签到总天数 1

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [2京豆]
连续签到 1 天
签到总天数 1

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/88c99a8b03b14f4ba1db1beaf8b89528/prize/: 3
明天签到 博世（BOSCH）蓄电池京东自营旗舰店, 不会获取奖品, 保持文件名 vender/shop_1617365222_27_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1617365242_28_delay
域发官方旗舰店
# 活动时间：2021.03.18 10:05:00 - 2021.04.15 10:05:59

连续签到2天：1京豆 1京豆
连续签到5天：2京豆 2京豆
连续签到8天：2京豆 2京豆
连续签到12天：3京豆 3京豆
连续签到18天：5京豆 5京豆
连续签到28天：10京豆 10京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#王 1309893722-164885: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 1 天
签到总天数 1

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/923745672a4a460090bd6d47d99a1409/prize/: 2 5 8 12 18 28

vender/shop_1617365242_28_delay  
发现明天是 [赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204] 签到 [域发官方旗舰店] 的第 2 天，将要获取到奖品[ 1京豆 1京豆]

[RUN] 明天立即执行. vender/shop_1617365242_28_delay --> vender/shop_1617365242_28
renamed 'vender/shop_1617365242_28_delay' -> 'vender/shop_1617365242_28'
[SHELL]|赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204|vender/shop_1617365242_28


* * * * * * * *
chekc if chang delay vender/shop_1617365260_29_delay
君乐宝奶粉旗舰店
# 活动时间：2021.03.31 16:00:00 - 2021.04.30 23:59:59

连续签到1天：1京豆 1京豆
连续签到5天：3京豆 3京豆
连续签到10天：5京豆 5京豆
连续签到15天：8京豆 8京豆
连续签到20天：10京豆 10京豆
连续签到25天：15京豆 15京豆
连续签到30天：20京豆 20京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 1

#王 1309893722-164885: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 1

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 1

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/cb5677511e8548d597e8c252e6a12d7a/prize/: 1 5 10 15 20 25 30

vender/shop_1617365260_29_delay  
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [君乐宝奶粉旗舰店] 的第 1 天，将要获取到奖品[ 1京豆 1京豆]

[RUN] 明天立即执行. vender/shop_1617365260_29_delay --> vender/shop_1617365260_29
renamed 'vender/shop_1617365260_29_delay' -> 'vender/shop_1617365260_29'
[SHELL]|移动 jd_OeTNobRVGiNZ|vender/shop_1617365260_29


* * * * * * * *
chekc if chang delay vender/shop_1617365280_30_delay
美帕京东自营官方旗舰店
# 活动时间：2021.04.01 00:00:00 - 2021.04.30 23:59:59

连续签到3天：5京豆 5京豆
连续签到5天：30积分 30积分
连续签到7天：100积分 100积分
连续签到14天：50京豆 50京豆
连续签到21天：赠送壳聚糖面膜20g*1

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res


当天签到奖励 [null]
连续签到 0 天
签到总天数 0

#王 1309893722-164885: sign_res


当天签到奖励 [null]
连续签到 0 天
签到总天数 0

#肥鹅 jd_4d651d9e48204: sign_res


当天签到奖励 [null]
连续签到 0 天
签到总天数 0

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

1;#赵 122294312-396444: sign_res
1;#王 1309893722-164885: sign_res
1;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/d48cc7a946774a13aea5bde090afc86e/prize/: 3 5 7 14 21
明天签到 美帕京东自营官方旗舰店, 不会获取奖品, 保持文件名 vender/shop_1617365280_30_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1617365299_31_delay
如云宠物生活专营店
# 活动时间：2021.03.04 16:37:00 - 2021.04.03 16:33:59

连续签到7天：宠物玩具球
连续签到10天：5京豆 5京豆
连续签到15天：赠送宠物毛毯M

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1积分]
连续签到 1 天
签到总天数 1

#王 1309893722-164885: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1积分]
连续签到 1 天
签到总天数 1

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1积分]
连续签到 1 天
签到总天数 1

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/ed95d065768446e8b7f366dc6382efd3/prize/: 7 10 15
明天签到 如云宠物生活专营店, 不会获取奖品, 保持文件名 vender/shop_1617365299_31_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1617365318_32_delay
Ddrops海外京东自营专区
# 活动时间：2021.04.01 15:30:00 - 2021.04.30 23:59:59

连续签到15天：5京豆 5京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 26

#王 1309893722-164885: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 26

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [1京豆]
连续签到 1 天
签到总天数 26

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/f990dd98c6204059b3c4578817c1b90a/prize/: 15
明天签到 Ddrops海外京东自营专区, 不会获取奖品, 保持文件名 vender/shop_1617365318_32_delay 不变.

* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1613569740_34_delay
泉林本色京东自营旗舰店
# 活动时间：2021-02-05 11:36 - 2021-02-28 11:36；

7天签到
连续签到1天：5店铺积分
连续签到2天：10元优惠券
连续签到3天：20店铺积分
连续签到4天：1京豆
连续签到5天：2京豆
连续签到6天：3京豆
连续签到7天：5京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res
7天签到 第 2 天
当天签到奖励 [10元优惠券]

#王 1309893722-164885: sign_res
7天签到 第 2 天
当天签到奖励 [10元优惠券]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 2 天
当天签到奖励 [10元优惠券]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

3;#赵 122294312-396444: sign_res
3;#王 1309893722-164885: sign_res
3;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/1e5cac4ad760485d931141412c9fab0c/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1613569740_34_delay  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=1e5cac4ad760485d931141412c9fab0c&venderId=1000001906&adsource=tg_xuanFuTuBiao
发现明天是 [赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204] 签到 [泉林本色京东自营旗舰店] 的第 3 天，将要获取到奖品[ 20店铺积分积分 20店铺积分]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [泉林本色京东自营旗舰店] 的第 1 天，将要获取到奖品[ 5店铺积分积分 5店铺积分]

明天签到 泉林本色京东自营旗舰店, 虽然会获取奖品，但任务不用立即执行. 保持文件名 lzkj_sevenDay_vender/shop_1613569740_34_delay 不变.


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1615906565_14
冰峰京东自营旗舰店
# 活动时间：2021-03-11 14:30 - 2021-04-10 14:30；

7天签到
连续签到1天：1京豆
连续签到2天：2京豆
连续签到3天：3京豆
连续签到4天：4京豆
连续签到5天：5京豆
连续签到6天：6京豆
连续签到7天：9京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#王 1309893722-164885: sign_res
7天签到 第 4 天
当天签到奖励 [null]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 4 天
当天签到奖励 [null]

#赵 122294312-396444: sign_res
7天签到 第 4 天
当天签到奖励 [null]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

5;#王 1309893722-164885: sign_res
5;#肥鹅 jd_4d651d9e48204: sign_res
5;#赵 122294312-396444: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/9b60237dfbc8487688e593fb15570a96/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1615906565_14  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=9b60237dfbc8487688e593fb15570a96&venderId=1000101662&adsource=tg_storePage
发现明天是 [王 1309893722-164885; 肥鹅 jd_4d651d9e48204; 赵 122294312-396444] 签到 [冰峰京东自营旗舰店] 的第 5 天，将要获取到奖品[ 5京豆京豆 5京豆]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [冰峰京东自营旗舰店] 的第 1 天，将要获取到奖品[ 1京豆京豆 1京豆]

明天立即执行. 不改名字 lzkj_sevenDay_vender/shop_1615906565_14
[SHELL]|移动 jd_OeTNobRVGiNZ|lzkj_sevenDay_vender/shop_1615906565_14


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1617363104_0_delay
东阿阿胶官方旗舰店
# 活动时间：2021-04-01 00:00 - 2021-04-07 23:59；

7天签到
连续签到1天：1京豆
连续签到2天：1京豆
连续签到3天：30元优惠券
连续签到4天：3京豆
连续签到5天：5店铺积分
连续签到6天：10京豆
连续签到7天：20京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res
7天签到 第 1 天
当天签到奖励 [null]

#王 1309893722-164885: sign_res
7天签到 第 1 天
当天签到奖励 [null]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 1 天
当天签到奖励 [null]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/28369daf699a47ae8d54f535dc25d011/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1617363104_0_delay  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=28369daf699a47ae8d54f535dc25d011&venderId=105562
发现明天是 [赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204] 签到 [东阿阿胶官方旗舰店] 的第 2 天，将要获取到奖品[ 1京豆京豆 1京豆]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [东阿阿胶官方旗舰店] 的第 1 天，将要获取到奖品[ 1京豆京豆 1京豆]

[RUN] 明天立即执行. lzkj_sevenDay_vender/shop_1617363104_0_delay --> lzkj_sevenDay_vender/shop_1617363104_0
renamed 'lzkj_sevenDay_vender/shop_1617363104_0_delay' -> 'lzkj_sevenDay_vender/shop_1617363104_0'
[SHELL]|移动 jd_OeTNobRVGiNZ|lzkj_sevenDay_vender/shop_1617363104_0


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1617364996_5_delay
滴露旗舰店
# 活动时间：2021-04-01 09:46 - 2021-04-30 23:59；

7天签到
连续签到1天：5元优惠券
连续签到2天：1京豆
连续签到3天：10元优惠券
连续签到4天：1京豆
连续签到5天：20元优惠券
连续签到6天：1京豆
连续签到7天：50元优惠券

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#王 1309893722-164885: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/13126645fcb2477fa1090a94cb7f3ca2/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1617364996_5_delay  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=13126645fcb2477fa1090a94cb7f3ca2&venderId=206265&adsource=tg_storePage
发现明天是 [赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204] 签到 [滴露旗舰店] 的第 2 天，将要获取到奖品[ 1京豆京豆 1京豆]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [滴露旗舰店] 的第 1 天，将要获取到奖品[ 5元优惠券]

[RUN] 明天立即执行. lzkj_sevenDay_vender/shop_1617364996_5_delay --> lzkj_sevenDay_vender/shop_1617364996_5
renamed 'lzkj_sevenDay_vender/shop_1617364996_5_delay' -> 'lzkj_sevenDay_vender/shop_1617364996_5'
[SHELL]|移动 jd_OeTNobRVGiNZ|lzkj_sevenDay_vender/shop_1617364996_5


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1617365013_6_delay
碧欧泉男士京东自营官方旗舰店
# 活动时间：2021-03-30 22:52 - 2021-04-30 23:58；

7天签到
连续签到1天：2京豆
连续签到2天：2京豆
连续签到3天：2京豆
连续签到4天：2京豆
连续签到5天：2京豆
连续签到6天：2京豆
连续签到7天：2京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/2cf4bba63bee42dd93b472627310a0ec/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1617365013_6_delay  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=2cf4bba63bee42dd93b472627310a0ec&venderId=1000099701&adsource=tg_storePage
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [碧欧泉男士京东自营官方旗舰店] 的第 1 天，将要获取到奖品[ 2京豆京豆 2京豆]

[RUN] 明天立即执行. lzkj_sevenDay_vender/shop_1617365013_6_delay --> lzkj_sevenDay_vender/shop_1617365013_6
renamed 'lzkj_sevenDay_vender/shop_1617365013_6_delay' -> 'lzkj_sevenDay_vender/shop_1617365013_6'
[SHELL]|移动 jd_OeTNobRVGiNZ|lzkj_sevenDay_vender/shop_1617365013_6


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1617365021_7_delay
金士顿旗舰店
# 活动时间：2021-03-24 09:12 - 2021-04-10 23:59；

7天签到
连续签到1天：1京豆
连续签到2天：
连续签到3天：2京豆
连续签到4天：
连续签到5天：20元优惠券
连续签到6天：
连续签到7天：5京豆

removed 'log/if_chang_delay_1'

#赵 122294312-396444: sign_res
7天签到 第 1 天
当天签到奖励 [1京豆]

#王 1309893722-164885: sign_res
7天签到 第 1 天
当天签到奖励 [1京豆]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 1 天
当天签到奖励 [1京豆]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/2cf713880b784064bf47427e7a1141f3/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1617365021_7_delay  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=2cf713880b784064bf47427e7a1141f3&venderId=798944&adsource=tg_storePage
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [金士顿旗舰店] 的第 1 天，将要获取到奖品[ 1京豆京豆 1京豆]

[RUN] 明天立即执行. lzkj_sevenDay_vender/shop_1617365021_7_delay --> lzkj_sevenDay_vender/shop_1617365021_7
renamed 'lzkj_sevenDay_vender/shop_1617365021_7_delay' -> 'lzkj_sevenDay_vender/shop_1617365021_7'
[SHELL]|移动 jd_OeTNobRVGiNZ|lzkj_sevenDay_vender/shop_1617365021_7


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1617365043_9_delay
佳贝艾特京东自营官方旗舰店
# 活动时间：2021-03-31 16:00 - 2021-04-30 23:06；

7天签到
连续签到1天：20元优惠券
连续签到2天：80元优惠券
连续签到3天：30店铺积分
连续签到4天：50店铺积分
连续签到5天：80店铺积分
连续签到6天：2京豆
连续签到7天：100元优惠券

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/3f6c151718844239b7be3ecca403cd70/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1617365043_9_delay  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=3f6c151718844239b7be3ecca403cd70&venderId=1000002710&adsource=tg_storePage
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [佳贝艾特京东自营官方旗舰店] 的第 1 天，将要获取到奖品[ 20元优惠券]

明天签到 佳贝艾特京东自营官方旗舰店, 虽然会获取奖品，但任务不用立即执行. 保持文件名 lzkj_sevenDay_vender/shop_1617365043_9_delay 不变.


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1617365055_11_delay
Oray京东自营官方旗舰店
# 活动时间：2021-04-01 11:30 - 2021-05-01 12:00；

7天签到
连续签到1天：5元优惠券
连续签到2天：2京豆
连续签到3天：5京豆
连续签到4天：8京豆
连续签到5天：20京豆
连续签到6天：10元优惠券
连续签到7天：20元优惠券

removed 'log/if_chang_delay_1'

#赵 122294312-396444: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#王 1309893722-164885: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/4a8bfb41e7754f5aa9fa2e6ba7c28a6c/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1617365055_11_delay  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=4a8bfb41e7754f5aa9fa2e6ba7c28a6c&venderId=10142406
发现明天是 [赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204] 签到 [Oray京东自营官方旗舰店] 的第 2 天，将要获取到奖品[ 2京豆京豆 2京豆]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [Oray京东自营官方旗舰店] 的第 1 天，将要获取到奖品[ 5元优惠券]

[RUN] 明天立即执行. lzkj_sevenDay_vender/shop_1617365055_11_delay --> lzkj_sevenDay_vender/shop_1617365055_11
renamed 'lzkj_sevenDay_vender/shop_1617365055_11_delay' -> 'lzkj_sevenDay_vender/shop_1617365055_11'
[SHELL]|移动 jd_OeTNobRVGiNZ|lzkj_sevenDay_vender/shop_1617365055_11


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1617365085_15_delay
贝锐官方旗舰店
# 活动时间：2021-03-31 17:30 - 2021-04-30 17:30；

7天签到
连续签到1天：5元优惠券
连续签到2天：2京豆
连续签到3天：5京豆
连续签到4天：8京豆
连续签到5天：20京豆
连续签到6天：10元优惠券
连续签到7天：20元优惠券

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#王 1309893722-164885: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 1 天
当天签到奖励 [5元优惠券]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

2;#赵 122294312-396444: sign_res
2;#王 1309893722-164885: sign_res
2;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/a9a6276cc51d4898aa3be01664f4c296/prize/: 1 2 3 4 5 6 7

